timestamp,sensor_id,intersection_name,vehicle_count,average_speed_kmh,weather_condition
2026-04-24T21:41:54Z,SENS-006,Hitech City Signal,56,41.47,Cloudy
2026-04-24T21:47:13Z,SENS-003,Ameerpet Crossroads,69,19.65,Drizzle
2026-04-24T21:55:12Z,SENS-006,Hitech City Signal,61,38.64,Heavy Rain
2026-04-24T21:56:32Z,SENS-002,Gachibowli Junction,28,20.18,Fog
2026-04-24T22:00:23Z,SENS-005,Tank Bund Road,18,44.14,Heavy Rain
2026-04-24T22:03:34Z,SENS-011,Mehdipatnam Bus Stand,20,37.54,Fog
2026-04-24T22:07:17Z,SENS-001,Jubilee Hills Checkpost,18,30.08,Light Rain
2026-04-24T22:11:57Z,SENS-012,PVNR Expressway Toll,11,35.22,Light Rain
2026-04-24T22:16:08Z,SENS-001,Jubilee Hills Checkpost,10,41.53,Clear
2026-04-24T22:22:05Z,SENS-004,Madhapur IT Corridor,13,34.81,Light Rain
2026-04-24T22:26:39Z,SENS-012,PVNR Expressway Toll,21,45.07,Clear
2026-04-24T22:35:11Z,SENS-011,Mehdipatnam Bus Stand,35,60.02,Drizzle
2026-04-24T22:40:22Z,SENS-006,Hitech City Signal,32,64.25,Cloudy
2026-04-24T22:43:38Z,SENS-005,Tank Bund Road,5,44.23,Fog
2026-04-24T22:49:28Z,SENS-010,Secunderabad Clock Tower,31,17.27,Drizzle
2026-04-24T22:51:22Z,SENS-005,Tank Bund Road,39,63.99,Clear
2026-04-24T23:07:02Z,SENS-005,Tank Bund Road,17,45.5,Cloudy
2026-04-24T23:09:31Z,SENS-009,Kukatpally Housing Board,5,52.06,Cloudy
2026-04-24T23:13:36Z,SENS-010,Secunderabad Clock Tower,15,21.36,Clear
2026-04-24T23:16:01Z,SENS-012,PVNR Expressway Toll,20,22.19,Fog
2026-04-24T23:20:07Z,SENS-007,Begumpet Flyover,28,46.75,Cloudy
2026-04-24T23:26:43Z,SENS-006,Hitech City Signal,30,52.64,Cloudy
2026-04-24T23:30:15Z,SENS-008,LB Nagar Crossroads,22,65.95,Cloudy
2026-04-24T23:30:49Z,SENS-010,Secunderabad Clock Tower,30,37.25,Clear
2026-04-24T23:37:00Z,SENS-012,PVNR Expressway Toll,8,37.38,Drizzle
2026-04-24T23:42:18Z,SENS-004,Madhapur IT Corridor,37,32.87,Cloudy
2026-04-24T23:42:37Z,SENS-002,Gachibowli Junction,13,65.08,Clear
2026-04-24T23:48:41Z,SENS-008,LB Nagar Crossroads,34,24.47,Clear
2026-04-24T23:48:58Z,SENS-004,Madhapur IT Corridor,38,32.06,Clear
2026-04-25T00:03:17Z,SENS-009,Kukatpally Housing Board,6,16.8,Fog
2026-04-25T00:08:40Z,SENS-002,Gachibowli Junction,11,63.83,Cloudy
2026-04-25T00:09:50Z,SENS-008,LB Nagar Crossroads,6,71.22,Clear
2026-04-25T00:17:53Z,SENS-011,Mehdipatnam Bus Stand,8,36.95,Light Rain
2026-04-25T00:30:02Z,SENS-004,Madhapur IT Corridor,19,22.85,Fog
2026-04-25T00:39:00Z,SENS-010,Secunderabad Clock Tower,31,55.8,Clear
2026-04-25T00:41:52Z,SENS-008,LB Nagar Crossroads,4,50.9,Cloudy
2026-04-25T00:44:20Z,SENS-002,Gachibowli Junction,31,67.83,Clear
2026-04-25T00:45:56Z,SENS-009,Kukatpally Housing Board,7,31.18,Light Rain
2026-04-25T00:46:46Z,SENS-006,Hitech City Signal,8,44.34,Heavy Rain
2026-04-25T00:55:05Z,SENS-007,Begumpet Flyover,11,74.52,Clear
2026-04-25T00:56:40Z,SENS-009,Kukatpally Housing Board,29,34.42,Cloudy
2026-04-25T00:57:52Z,SENS-005,Tank Bund Road,24,35.24,Drizzle
2026-04-25T01:06:53Z,SENS-003,Ameerpet Crossroads,22,61.2,Cloudy
2026-04-25T01:08:50Z,SENS-008,LB Nagar Crossroads,16,28.53,Light Rain
2026-04-25T01:12:11Z,SENS-010,Secunderabad Clock Tower,20,32.33,Drizzle
2026-04-25T01:17:59Z,SENS-006,Hitech City Signal,23,59.0,Clear
2026-04-25T01:18:12Z,SENS-003,Ameerpet Crossroads,25,27.14,Clear
2026-04-25T01:18:17Z,SENS-008,LB Nagar Crossroads,5,43.42,Cloudy
2026-04-25T01:19:07Z,SENS-002,Gachibowli Junction,22,33.34,Heavy Rain
2026-04-25T01:20:57Z,SENS-007,Begumpet Flyover,23,35.88,Cloudy
2026-04-25T01:21:39Z,SENS-006,Hitech City Signal,15,24.01,Heavy Rain
2026-04-25T01:22:12Z,SENS-006,Hitech City Signal,21,69.55,Cloudy
2026-04-25T01:22:32Z,SENS-010,Secunderabad Clock Tower,28,24.72,Fog
2026-04-25T01:31:59Z,SENS-005,Tank Bund Road,8,49.07,Clear
2026-04-25T01:38:09Z,SENS-009,Kukatpally Housing Board,19,60.36,Light Rain
2026-04-25T01:40:22Z,SENS-003,Ameerpet Crossroads,10,57.3,Clear
2026-04-25T01:40:32Z,SENS-007,Begumpet Flyover,29,42.58,Heavy Rain
2026-04-25T01:40:40Z,SENS-009,Kukatpally Housing Board,26,38.37,Clear
2026-04-25T01:46:55Z,SENS-007,Begumpet Flyover,15,50.09,Light Rain
2026-04-25T01:48:50Z,SENS-003,Ameerpet Crossroads,35,59.08,Cloudy
2026-04-25T01:56:22Z,SENS-002,Gachibowli Junction,17,47.83,Clear
2026-04-25T01:58:57Z,SENS-010,Secunderabad Clock Tower,22,30.66,Clear
2026-04-25T01:59:02Z,SENS-012,PVNR Expressway Toll,25,32.94,Cloudy
2026-04-25T02:01:48Z,SENS-008,LB Nagar Crossroads,8,39.31,Cloudy
2026-04-25T02:08:07Z,SENS-003,Ameerpet Crossroads,23,49.37,Clear
2026-04-25T02:16:36Z,SENS-008,LB Nagar Crossroads,10,50.35,Cloudy
2026-04-25T02:17:58Z,SENS-008,LB Nagar Crossroads,27,50.31,Light Rain
2026-04-25T02:19:20Z,SENS-007,Begumpet Flyover,23,21.06,Clear
2026-04-25T02:20:33Z,SENS-012,PVNR Expressway Toll,19,26.24,Cloudy
2026-04-25T02:21:07Z,SENS-007,Begumpet Flyover,21,56.2,Light Rain
2026-04-25T02:22:24Z,SENS-003,Ameerpet Crossroads,9,19.61,Cloudy
2026-04-25T02:23:38Z,SENS-012,PVNR Expressway Toll,6,28.2,Clear
2026-04-25T02:24:01Z,SENS-010,Secunderabad Clock Tower,20,26.84,Cloudy
2026-04-25T02:28:00Z,SENS-012,PVNR Expressway Toll,19,38.91,Light Rain
2026-04-25T02:39:20Z,SENS-004,Madhapur IT Corridor,26,34.83,Clear
2026-04-25T02:47:01Z,SENS-010,Secunderabad Clock Tower,30,43.86,Clear
2026-04-25T02:57:57Z,SENS-004,Madhapur IT Corridor,34,40.55,Clear
2026-04-25T03:04:28Z,SENS-004,Madhapur IT Corridor,10,20.71,Cloudy
2026-04-25T03:05:25Z,SENS-008,LB Nagar Crossroads,36,54.7,Cloudy
2026-04-25T03:07:37Z,SENS-004,Madhapur IT Corridor,38,27.98,Clear
2026-04-25T03:25:37Z,SENS-010,Secunderabad Clock Tower,6,61.47,Drizzle
2026-04-25T03:33:41Z,SENS-010,Secunderabad Clock Tower,30,61.81,Clear
2026-04-25T03:35:07Z,SENS-007,Begumpet Flyover,10,55.9,Cloudy
2026-04-25T03:36:18Z,SENS-008,LB Nagar Crossroads,31,57.79,Light Rain
2026-04-25T03:42:11Z,SENS-002,Gachibowli Junction,19,32.46,Clear
2026-04-25T03:56:03Z,SENS-004,Madhapur IT Corridor,26,71.0,Clear
2026-04-25T03:56:18Z,SENS-007,Begumpet Flyover,28,20.13,Clear
2026-04-25T04:07:40Z,SENS-010,Secunderabad Clock Tower,25,42.98,Clear
2026-04-25T04:16:26Z,SENS-002,Gachibowli Junction,30,68.26,Clear
2026-04-25T04:17:00Z,SENS-005,Tank Bund Road,32,50.14,Light Rain
2026-04-25T04:19:31Z,SENS-007,Begumpet Flyover,21,52.14,Light Rain
2026-04-25T04:23:00Z,SENS-006,Hitech City Signal,25,34.13,Heavy Rain
2026-04-25T04:25:22Z,SENS-004,Madhapur IT Corridor,12,41.59,Light Rain
2026-04-25T04:32:23Z,SENS-004,Madhapur IT Corridor,29,35.69,Clear
2026-04-25T04:38:25Z,SENS-008,LB Nagar Crossroads,16,54.44,Clear
2026-04-25T04:44:51Z,SENS-006,Hitech City Signal,12,33.2,Light Rain
2026-04-25T04:49:18Z,SENS-005,Tank Bund Road,8,28.87,Fog
2026-04-25T04:54:04Z,SENS-008,LB Nagar Crossroads,34,17.78,Clear
2026-04-25T05:00:57Z,SENS-007,Begumpet Flyover,48,25.04,Drizzle
2026-04-25T05:10:56Z,SENS-005,Tank Bund Road,67,44.85,Drizzle
2026-04-25T05:15:28Z,SENS-007,Begumpet Flyover,54,31.54,Clear
2026-04-25T05:22:25Z,SENS-010,Secunderabad Clock Tower,37,50.61,Clear
2026-04-25T05:25:06Z,SENS-002,Gachibowli Junction,75,41.59,Light Rain
2026-04-25T05:37:15Z,SENS-001,Jubilee Hills Checkpost,71,16.39,Light Rain
2026-04-25T05:45:13Z,SENS-003,Ameerpet Crossroads,48,26.76,Drizzle
2026-04-25T05:49:11Z,SENS-005,Tank Bund Road,62,15.0,Heavy Rain
2026-04-25T05:49:39Z,SENS-003,Ameerpet Crossroads,67,38.29,Clear
2026-04-25T05:53:13Z,SENS-009,Kukatpally Housing Board,56,26.57,Drizzle
2026-04-25T05:57:31Z,SENS-004,Madhapur IT Corridor,55,41.81,Cloudy
2026-04-25T05:57:38Z,SENS-012,PVNR Expressway Toll,78,23.17,Light Rain
2026-04-25T06:09:28Z,SENS-009,Kukatpally Housing Board,86,34.62,Clear
2026-04-25T06:26:08Z,SENS-004,Madhapur IT Corridor,59,56.28,Cloudy
2026-04-25T06:31:49Z,SENS-001,Jubilee Hills Checkpost,66,32.53,Cloudy
2026-04-25T06:38:34Z,SENS-004,Madhapur IT Corridor,60,12.89,Heavy Rain
2026-04-25T06:39:13Z,SENS-011,Mehdipatnam Bus Stand,51,38.67,Cloudy
2026-04-25T06:41:50Z,SENS-012,PVNR Expressway Toll,64,34.61,Drizzle
2026-04-25T06:46:08Z,SENS-008,LB Nagar Crossroads,81,36.62,Clear
2026-04-25T06:48:12Z,SENS-003,Ameerpet Crossroads,37,46.19,Clear
2026-04-25T06:56:32Z,SENS-011,Mehdipatnam Bus Stand,77,45.8,Light Rain
2026-04-25T07:02:57Z,SENS-007,Begumpet Flyover,82,37.12,Cloudy
2026-04-25T07:03:01Z,SENS-005,Tank Bund Road,84,47.83,Clear
2026-04-25T07:04:56Z,SENS-006,Hitech City Signal,32,16.26,Light Rain
2026-04-25T07:09:31Z,SENS-002,Gachibowli Junction,80,28.35,Light Rain
2026-04-25T07:09:42Z,SENS-007,Begumpet Flyover,43,46.05,Light Rain
2026-04-25T07:09:54Z,SENS-007,Begumpet Flyover,67,52.0,Clear
2026-04-25T07:13:58Z,SENS-001,Jubilee Hills Checkpost,69,48.68,Clear
2026-04-25T07:15:30Z,SENS-004,Madhapur IT Corridor,38,25.33,Cloudy
2026-04-25T07:16:00Z,SENS-010,Secunderabad Clock Tower,76,17.1,Light Rain
2026-04-25T07:25:06Z,SENS-003,Ameerpet Crossroads,36,50.66,Clear
2026-04-25T07:29:30Z,SENS-008,LB Nagar Crossroads,35,57.11,Cloudy
2026-04-25T07:31:26Z,SENS-011,Mehdipatnam Bus Stand,46,41.47,Heavy Rain
2026-04-25T07:32:28Z,SENS-004,Madhapur IT Corridor,65,37.48,Cloudy
2026-04-25T07:36:04Z,SENS-004,Madhapur IT Corridor,64,25.48,Cloudy
2026-04-25T07:49:52Z,SENS-009,Kukatpally Housing Board,30,65.89,Cloudy
2026-04-25T07:52:17Z,SENS-010,Secunderabad Clock Tower,49,63.73,Clear
2026-04-25T07:54:35Z,SENS-009,Kukatpally Housing Board,86,44.35,Clear
2026-04-25T08:00:57Z,SENS-008,LB Nagar Crossroads,82,15.33,Clear
2026-04-25T08:06:33Z,SENS-009,Kukatpally Housing Board,84,10.94,Heavy Rain
2026-04-25T08:19:17Z,SENS-008,LB Nagar Crossroads,190,7.44,Cloudy
2026-04-25T08:19:56Z,SENS-002,Gachibowli Junction,83,16.05,Light Rain
2026-04-25T08:24:42Z,SENS-001,Jubilee Hills Checkpost,115,33.52,Clear
2026-04-25T08:24:46Z,SENS-008,LB Nagar Crossroads,180,9.53,Clear
2026-04-25T08:25:11Z,SENS-005,Tank Bund Road,79,23.56,Fog
2026-04-25T08:34:02Z,SENS-003,Ameerpet Crossroads,75,11.75,Heavy Rain
2026-04-25T08:44:05Z,SENS-004,Madhapur IT Corridor,83,37.26,Light Rain
2026-04-25T08:47:25Z,SENS-009,Kukatpally Housing Board,84,27.64,Cloudy
2026-04-25T08:48:22Z,SENS-005,Tank Bund Road,166,11.63,Cloudy
2026-04-25T08:53:11Z,SENS-009,Kukatpally Housing Board,183,23.63,Clear
2026-04-25T09:01:52Z,SENS-005,Tank Bund Road,129,14.88,Clear
2026-04-25T09:14:10Z,SENS-006,Hitech City Signal,120,39.25,Clear
2026-04-25T09:20:50Z,SENS-009,Kukatpally Housing Board,150,13.87,Light Rain
2026-04-25T09:26:45Z,SENS-005,Tank Bund Road,156,15.73,Clear
2026-04-25T09:29:31Z,SENS-011,Mehdipatnam Bus Stand,88,16.33,Clear
2026-04-25T09:39:04Z,SENS-007,Begumpet Flyover,116,18.63,Fog
2026-04-25T09:41:29Z,SENS-008,LB Nagar Crossroads,136,28.26,Clear
2026-04-25T09:41:41Z,SENS-001,Jubilee Hills Checkpost,158,15.4,Fog
2026-04-25T09:47:37Z,SENS-006,Hitech City Signal,156,13.25,Light Rain
2026-04-25T09:51:12Z,SENS-003,Ameerpet Crossroads,84,27.59,Light Rain
2026-04-25T09:52:16Z,SENS-008,LB Nagar Crossroads,140,13.55,Cloudy
2026-04-25T10:03:24Z,SENS-012,PVNR Expressway Toll,172,14.03,Cloudy
2026-04-25T10:14:30Z,SENS-002,Gachibowli Junction,132,10.82,Fog
2026-04-25T10:17:24Z,SENS-007,Begumpet Flyover,188,8.65,Cloudy
2026-04-25T10:20:38Z,SENS-005,Tank Bund Road,145,13.88,Clear
2026-04-25T10:28:49Z,SENS-003,Ameerpet Crossroads,79,19.36,Cloudy
2026-04-25T10:29:22Z,SENS-008,LB Nagar Crossroads,109,40.51,Clear
2026-04-25T10:29:40Z,SENS-008,LB Nagar Crossroads,102,41.27,Clear
2026-04-25T10:31:15Z,SENS-010,Secunderabad Clock Tower,117,11.81,Clear
2026-04-25T10:31:42Z,SENS-011,Mehdipatnam Bus Stand,122,9.37,Light Rain
2026-04-25T10:33:41Z,SENS-001,Jubilee Hills Checkpost,129,30.97,Clear
2026-04-25T10:36:30Z,SENS-005,Tank Bund Road,137,26.63,Drizzle
2026-04-25T10:39:07Z,SENS-004,Madhapur IT Corridor,187,9.58,Clear
2026-04-25T10:50:36Z,SENS-003,Ameerpet Crossroads,178,23.87,Clear
2026-04-25T10:52:03Z,SENS-006,Hitech City Signal,113,29.47,Clear
2026-04-25T10:53:47Z,SENS-004,Madhapur IT Corridor,148,7.17,Light Rain
2026-04-25T10:56:11Z,SENS-006,Hitech City Signal,84,18.41,Light Rain
2026-04-25T10:58:52Z,SENS-011,Mehdipatnam Bus Stand,166,8.13,Clear
2026-04-25T11:05:17Z,SENS-007,Begumpet Flyover,46,64.47,Clear
2026-04-25T11:07:26Z,SENS-002,Gachibowli Junction,72,17.57,Light Rain
2026-04-25T11:09:56Z,SENS-006,Hitech City Signal,71,38.44,Drizzle
2026-04-25T11:18:44Z,SENS-007,Begumpet Flyover,56,38.89,Heavy Rain
2026-04-25T11:25:26Z,SENS-004,Madhapur IT Corridor,74,26.21,Clear
2026-04-25T11:34:01Z,SENS-001,Jubilee Hills Checkpost,68,40.95,Light Rain
2026-04-25T11:38:06Z,SENS-007,Begumpet Flyover,63,33.51,Cloudy
2026-04-25T11:55:34Z,SENS-012,PVNR Expressway Toll,33,41.76,Cloudy
2026-04-25T11:55:43Z,SENS-003,Ameerpet Crossroads,67,26.66,Clear
2026-04-25T12:01:58Z,SENS-010,Secunderabad Clock Tower,39,36.21,Light Rain
2026-04-25T12:15:20Z,SENS-007,Begumpet Flyover,81,32.76,Cloudy
2026-04-25T12:25:13Z,SENS-008,LB Nagar Crossroads,36,46.74,Heavy Rain
2026-04-25T12:34:20Z,SENS-007,Begumpet Flyover,43,32.24,Cloudy
2026-04-25T12:34:33Z,SENS-002,Gachibowli Junction,67,14.59,Light Rain
2026-04-25T12:36:16Z,SENS-006,Hitech City Signal,37,18.28,Drizzle
2026-04-25T12:39:32Z,SENS-007,Begumpet Flyover,58,41.93,Light Rain
2026-04-25T12:43:52Z,SENS-002,Gachibowli Junction,31,14.02,Heavy Rain
2026-04-25T12:48:37Z,SENS-009,Kukatpally Housing Board,55,16.94,Heavy Rain
2026-04-25T12:50:41Z,SENS-005,Tank Bund Road,34,34.89,Clear
2026-04-25T12:56:12Z,SENS-007,Begumpet Flyover,33,38.16,Clear
2026-04-25T13:02:02Z,SENS-009,Kukatpally Housing Board,63,22.61,Heavy Rain
2026-04-25T13:05:47Z,SENS-001,Jubilee Hills Checkpost,72,21.85,Clear
2026-04-25T13:24:02Z,SENS-001,Jubilee Hills Checkpost,70,16.82,Clear
2026-04-25T13:24:03Z,SENS-007,Begumpet Flyover,42,41.22,Heavy Rain
2026-04-25T13:25:26Z,SENS-002,Gachibowli Junction,64,38.15,Clear
2026-04-25T13:26:04Z,SENS-010,Secunderabad Clock Tower,56,33.58,Clear
2026-04-25T13:28:52Z,SENS-007,Begumpet Flyover,57,13.34,Fog
2026-04-25T13:30:58Z,SENS-006,Hitech City Signal,63,41.37,Light Rain
2026-04-25T13:33:12Z,SENS-002,Gachibowli Junction,66,13.04,Heavy Rain
2026-04-25T13:35:21Z,SENS-002,Gachibowli Junction,68,36.75,Cloudy
2026-04-25T13:49:19Z,SENS-002,Gachibowli Junction,53,18.86,Clear
2026-04-25T13:57:29Z,SENS-006,Hitech City Signal,48,20.21,Clear
2026-04-25T14:06:01Z,SENS-010,Secunderabad Clock Tower,63,47.4,Cloudy
2026-04-25T14:13:43Z,SENS-009,Kukatpally Housing Board,52,16.89,Heavy Rain
2026-04-25T14:23:42Z,SENS-002,Gachibowli Junction,65,30.2,Light Rain
2026-04-25T14:26:50Z,SENS-011,Mehdipatnam Bus Stand,45,53.14,Light Rain
2026-04-25T14:28:27Z,SENS-006,Hitech City Signal,63,45.01,Clear
2026-04-25T14:35:18Z,SENS-011,Mehdipatnam Bus Stand,41,36.91,Fog
2026-04-25T14:35:46Z,SENS-011,Mehdipatnam Bus Stand,68,35.76,Light Rain
2026-04-25T14:37:21Z,SENS-001,Jubilee Hills Checkpost,65,25.58,Cloudy
2026-04-25T14:42:44Z,SENS-009,Kukatpally Housing Board,50,29.37,Clear
2026-04-25T14:42:50Z,SENS-010,Secunderabad Clock Tower,41,23.23,Clear
2026-04-25T14:44:25Z,SENS-009,Kukatpally Housing Board,45,23.89,Light Rain
2026-04-25T14:57:33Z,SENS-011,Mehdipatnam Bus Stand,79,50.66,Clear
2026-04-25T14:57:47Z,SENS-004,Madhapur IT Corridor,40,14.76,Fog
2026-04-25T14:58:34Z,SENS-001,Jubilee Hills Checkpost,67,17.58,Light Rain
2026-04-25T14:59:35Z,SENS-004,Madhapur IT Corridor,70,47.18,Clear
2026-04-25T15:12:41Z,SENS-003,Ameerpet Crossroads,30,39.79,Cloudy
2026-04-25T15:16:56Z,SENS-001,Jubilee Hills Checkpost,72,28.33,Cloudy
2026-04-25T15:19:21Z,SENS-006,Hitech City Signal,41,21.63,Cloudy
2026-04-25T15:25:36Z,SENS-012,PVNR Expressway Toll,49,20.68,Clear
2026-04-25T15:33:21Z,SENS-002,Gachibowli Junction,34,29.45,Clear
2026-04-25T15:33:39Z,SENS-007,Begumpet Flyover,30,25.55,Fog
2026-04-25T15:37:39Z,SENS-004,Madhapur IT Corridor,62,28.46,Clear
2026-04-25T15:40:00Z,SENS-007,Begumpet Flyover,40,39.82,Heavy Rain
2026-04-25T15:43:34Z,SENS-004,Madhapur IT Corridor,39,35.03,Clear
2026-04-25T15:45:56Z,SENS-009,Kukatpally Housing Board,55,53.38,Clear
2026-04-25T15:48:43Z,SENS-002,Gachibowli Junction,34,46.85,Light Rain
2026-04-25T15:52:56Z,SENS-002,Gachibowli Junction,51,50.66,Cloudy
2026-04-25T15:55:56Z,SENS-012,PVNR Expressway Toll,64,52.57,Clear
2026-04-25T15:55:58Z,SENS-007,Begumpet Flyover,44,21.36,Fog
2026-04-25T15:56:10Z,SENS-002,Gachibowli Junction,54,55.47,Clear
2026-04-25T15:56:27Z,SENS-012,PVNR Expressway Toll,40,12.53,Heavy Rain
2026-04-25T16:01:19Z,SENS-004,Madhapur IT Corridor,41,32.76,Clear
2026-04-25T16:07:25Z,SENS-003,Ameerpet Crossroads,34,28.64,Light Rain
2026-04-25T16:10:32Z,SENS-004,Madhapur IT Corridor,66,27.55,Light Rain
2026-04-25T16:25:05Z,SENS-002,Gachibowli Junction,48,21.27,Drizzle
2026-04-25T16:34:48Z,SENS-003,Ameerpet Crossroads,32,23.9,Cloudy
2026-04-25T16:37:40Z,SENS-004,Madhapur IT Corridor,34,41.65,Clear
2026-04-25T16:44:38Z,SENS-012,PVNR Expressway Toll,81,44.93,Cloudy
2026-04-25T16:45:40Z,SENS-002,Gachibowli Junction,73,35.05,Light Rain
2026-04-25T16:56:19Z,SENS-002,Gachibowli Junction,45,52.04,Light Rain
2026-04-25T17:05:40Z,SENS-004,Madhapur IT Corridor,171,19.21,Clear
2026-04-25T17:22:13Z,SENS-004,Madhapur IT Corridor,140,33.28,Cloudy
2026-04-25T17:24:12Z,SENS-005,Tank Bund Road,75,17.92,Heavy Rain
2026-04-25T17:26:21Z,SENS-001,Jubilee Hills Checkpost,92,16.16,Clear
2026-04-25T17:30:43Z,SENS-012,PVNR Expressway Toll,101,22.16,Cloudy
2026-04-25T17:33:36Z,SENS-002,Gachibowli Junction,152,21.72,Clear
2026-04-25T17:33:51Z,SENS-006,Hitech City Signal,163,13.11,Clear
2026-04-25T17:39:34Z,SENS-006,Hitech City Signal,107,30.41,Heavy Rain
2026-04-25T17:42:42Z,SENS-010,Secunderabad Clock Tower,171,16.64,Clear
2026-04-25T17:47:30Z,SENS-002,Gachibowli Junction,131,19.53,Clear
2026-04-25T17:48:01Z,SENS-011,Mehdipatnam Bus Stand,140,17.24,Cloudy
2026-04-25T17:59:29Z,SENS-007,Begumpet Flyover,137,9.02,Cloudy
2026-04-25T18:10:02Z,SENS-004,Madhapur IT Corridor,125,16.67,Fog
2026-04-25T18:15:33Z,SENS-007,Begumpet Flyover,171,7.52,Light Rain
2026-04-25T18:17:39Z,SENS-009,Kukatpally Housing Board,141,11.94,Heavy Rain
2026-04-25T18:18:01Z,SENS-012,PVNR Expressway Toll,142,23.27,Clear
2026-04-25T18:18:02Z,SENS-011,Mehdipatnam Bus Stand,104,18.7,Fog
2026-04-25T18:34:30Z,SENS-011,Mehdipatnam Bus Stand,183,22.99,Clear
2026-04-25T18:41:44Z,SENS-002,Gachibowli Junction,105,22.05,Heavy Rain
2026-04-25T18:42:46Z,SENS-007,Begumpet Flyover,144,11.16,Clear
2026-04-25T18:44:48Z,SENS-006,Hitech City Signal,158,9.58,Cloudy
2026-04-25T18:49:35Z,SENS-003,Ameerpet Crossroads,103,26.18,Cloudy
2026-04-25T18:50:04Z,SENS-009,Kukatpally Housing Board,91,23.2,Light Rain
2026-04-25T18:52:16Z,SENS-004,Madhapur IT Corridor,171,15.23,Cloudy
2026-04-25T18:59:00Z,SENS-005,Tank Bund Road,121,23.56,Clear
2026-04-25T19:00:02Z,SENS-004,Madhapur IT Corridor,107,12.72,Cloudy
2026-04-25T19:02:37Z,SENS-003,Ameerpet Crossroads,190,9.14,Clear
2026-04-25T19:12:10Z,SENS-005,Tank Bund Road,159,22.82,Cloudy
2026-04-25T19:17:54Z,SENS-009,Kukatpally Housing Board,113,11.15,Clear
2026-04-25T19:20:49Z,SENS-003,Ameerpet Crossroads,114,15.47,Clear
2026-04-25T19:23:52Z,SENS-002,Gachibowli Junction,119,15.64,Clear
2026-04-25T19:32:19Z,SENS-007,Begumpet Flyover,116,30.08,Clear
2026-04-25T19:33:28Z,SENS-003,Ameerpet Crossroads,178,17.05,Cloudy
2026-04-25T19:37:27Z,SENS-009,Kukatpally Housing Board,144,15.35,Cloudy
2026-04-25T19:37:39Z,SENS-008,LB Nagar Crossroads,100,43.17,Clear
2026-04-25T19:39:37Z,SENS-009,Kukatpally Housing Board,81,41.88,Clear
2026-04-25T19:48:12Z,SENS-005,Tank Bund Road,117,24.27,Cloudy
2026-04-25T19:51:30Z,SENS-012,PVNR Expressway Toll,108,24.26,Cloudy
2026-04-25T19:54:09Z,SENS-012,PVNR Expressway Toll,86,41.82,Cloudy
2026-04-25T19:54:41Z,SENS-005,Tank Bund Road,183,17.87,Cloudy
2026-04-25T19:56:08Z,SENS-003,Ameerpet Crossroads,162,13.06,Clear
2026-04-25T20:04:40Z,SENS-004,Madhapur IT Corridor,51,21.22,Clear
2026-04-25T20:10:12Z,SENS-012,PVNR Expressway Toll,46,57.38,Cloudy
2026-04-25T20:16:14Z,SENS-004,Madhapur IT Corridor,37,53.94,Drizzle
2026-04-25T20:17:14Z,SENS-008,LB Nagar Crossroads,47,59.08,Clear
2026-04-25T20:29:47Z,SENS-003,Ameerpet Crossroads,28,19.61,Heavy Rain
2026-04-25T20:30:26Z,SENS-009,Kukatpally Housing Board,60,41.04,Light Rain
2026-04-25T20:34:07Z,SENS-004,Madhapur IT Corridor,51,29.32,Fog
2026-04-25T20:37:54Z,SENS-007,Begumpet Flyover,27,19.82,Light Rain
2026-04-25T20:40:16Z,SENS-008,LB Nagar Crossroads,36,63.99,Clear
2026-04-25T20:48:10Z,SENS-006,Hitech City Signal,58,16.64,Clear
2026-04-25T20:50:19Z,SENS-001,Jubilee Hills Checkpost,47,54.64,Cloudy
2026-04-25T20:50:41Z,SENS-012,PVNR Expressway Toll,45,39.25,Light Rain
2026-04-25T20:59:17Z,SENS-004,Madhapur IT Corridor,38,23.6,Cloudy
2026-04-25T20:59:22Z,SENS-008,LB Nagar Crossroads,44,33.98,Fog
2026-04-25T21:03:48Z,SENS-007,Begumpet Flyover,39,25.87,Fog
2026-04-25T21:10:35Z,SENS-004,Madhapur IT Corridor,50,27.22,Clear
2026-04-25T21:16:36Z,SENS-003,Ameerpet Crossroads,74,20.13,Cloudy
2026-04-25T21:21:05Z,SENS-012,PVNR Expressway Toll,40,20.25,Clear
2026-04-25T21:32:56Z,SENS-003,Ameerpet Crossroads,48,19.19,Heavy Rain
2026-04-25T21:33:26Z,SENS-004,Madhapur IT Corridor,35,41.53,Light Rain
2026-04-25T21:37:45Z,SENS-002,Gachibowli Junction,33,27.19,Cloudy
2026-04-25T21:39:07Z,SENS-007,Begumpet Flyover,77,26.89,Clear
2026-04-25T21:39:35Z,SENS-006,Hitech City Signal,54,30.13,Fog
2026-04-25T21:44:15Z,SENS-006,Hitech City Signal,85,28.59,Cloudy
2026-04-25T21:50:53Z,SENS-010,Secunderabad Clock Tower,68,52.57,Cloudy
2026-04-25T21:54:50Z,SENS-005,Tank Bund Road,50,22.78,Cloudy
2026-04-25T21:56:07Z,SENS-008,LB Nagar Crossroads,54,39.01,Fog
2026-04-25T22:05:26Z,SENS-008,LB Nagar Crossroads,27,61.82,Clear
2026-04-25T22:07:40Z,SENS-007,Begumpet Flyover,31,33.26,Cloudy
2026-04-25T22:08:26Z,SENS-007,Begumpet Flyover,10,58.5,Cloudy
